item_key,item_type,grade,parts,gear_type,gear_group,item_synthesis_type,name_key,description_key,gear_key,drop_key,drop_cooldown,level,is_steam_item,icon_path,is_bucket_box,is_deleted_in_server,is_can_exchange_marketable,is_temp_marketable_false,name_pt_br,name_en_us,description_pt_br,description_en_us
448182,GEAR,DIVINE,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440018,,448182,,,85,True,BOLT_440018,,True,,True,Virote das Sombras,Shadow Bolt,,
448191,GEAR,DIVINE,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440019,,448191,,,90,True,BOLT_440019,,True,,True,Virote Antigo,Ancient Bolt,,
448192,GEAR,DIVINE,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440019,,448192,,,90,True,BOLT_440019,,True,,True,Virote Antigo,Ancient Bolt,,
449121,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440012,,449121,,,55,True,BOLT_440012,,True,,True,Virote da Tempestade,Storm Bolt,,
449122,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440012,,449122,,,55,True,BOLT_440012,,True,,True,Virote da Tempestade,Storm Bolt,,
449131,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440013,,449131,,,60,True,BOLT_440013,,True,,True,Virote trovão,Thunder Bolt,,
449132,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440013,,449132,,,60,True,BOLT_440013,,True,,True,Virote trovão,Thunder Bolt,,
449141,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440014,,449141,,,65,True,BOLT_440014,,,True,True,Virote da Pressa,Haste Bolt,,
449142,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440014,,449142,,,65,True,BOLT_440014,,True,,True,Virote da Pressa,Haste Bolt,,
449151,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440015,,449151,,,70,True,BOLT_440015,,True,,True,Virote do Vazio,Void Bolt,,
449152,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440015,,449152,,,70,True,BOLT_440015,,True,,True,Virote do Vazio,Void Bolt,,
449161,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440016,,449161,,,75,True,BOLT_440016,,True,,True,Virote Venenoso,Poison Bolt,,
449162,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440016,,449162,,,75,True,BOLT_440016,,True,,True,Virote Venenoso,Poison Bolt,,
449171,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440017,,449171,,,80,True,BOLT_440017,,,True,True,Virote Dimensional,Dimensional Bolt,,
449172,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440017,,449172,,,80,True,BOLT_440017,,True,,True,Virote Dimensional,Dimensional Bolt,,
449181,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440018,,449181,,,85,True,BOLT_440018,,True,,True,Virote das Sombras,Shadow Bolt,,
449182,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440018,,449182,,,85,True,BOLT_440018,,True,,True,Virote das Sombras,Shadow Bolt,,
449191,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440019,,449191,,,90,True,BOLT_440019,,True,,True,Virote Antigo,Ancient Bolt,,
449192,GEAR,COSMIC,SUB_WEAPON,BOLT,WEAPON,Gear,ItemName_440019,,449192,,,90,True,BOLT_440019,,True,,True,Virote Antigo,Ancient Bolt,,
450001,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,450001,,,1,True,HATCHET_450001,,,,,Machadinha Curta,Short Hatchet,,
450002,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,450002,,,5,True,HATCHET_450002,,,,,Machadinha de Couro,Leather Hatchet,,
450003,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,450003,,,10,True,HATCHET_450003,,,,,Machadinha longa,Long Hatchet,,
450004,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,450004,,,15,True,HATCHET_450004,,,,,Machadinha de Aço,Steel Hatchet,,
450005,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,450005,,,20,True,HATCHET_450005,,,,,Machadinha de Guerra,War Hatchet,,
450006,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,450006,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
450007,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,450007,,,30,True,HATCHET_450007,,,,,Machadinha de Batalha,Battle Hatchet,,
450008,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,450008,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
450009,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,450009,,,40,True,HATCHET_450009,,,,,Machadinha de Elite,Elite Hatchet,,
450010,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,450010,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
450011,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,450011,,,50,True,HATCHET_450011,,,,,Machadinha Mística,Mystic Hatchet,,
450012,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,450012,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
450013,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,450013,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
450014,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,450014,,,65,True,HATCHET_450014,,,,,Machadinha Ilimitada,Limitless Hatchet,,
450015,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,450015,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
450016,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,450016,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
450017,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,450017,,,80,True,HATCHET_450017,,,,,Machadinha Dimensional,Dimensional Hatchet,,
450018,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450018,,450018,,,85,True,HATCHET_450018,,True,,,Machadinha das Sombras,Shadow Hatchet,,
450019,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450019,,450019,,,90,True,HATCHET_450019,,True,,,Machadinha Eterna,Eternal Hatchet,,
450020,GEAR,COMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450020,,450020,,,100,True,HATCHET_450020,,,,,Machadinha Exaltada,Exalted Hatchet,,
451011,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,451011,,,1,True,HATCHET_450001,,,,,Machadinha Curta,Short Hatchet,,
451012,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,451012,,,1,True,HATCHET_450001,,True,,,Machadinha Curta,Short Hatchet,,
451021,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,451021,,,5,True,HATCHET_450002,,,,,Machadinha de Couro,Leather Hatchet,,
451022,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,451022,,,5,True,HATCHET_450002,,True,,,Machadinha de Couro,Leather Hatchet,,
451031,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,451031,,,10,True,HATCHET_450003,,,,,Machadinha longa,Long Hatchet,,
451032,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,451032,,,10,True,HATCHET_450003,,True,,,Machadinha longa,Long Hatchet,,
451041,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,451041,,,15,True,HATCHET_450004,,,,,Machadinha de Aço,Steel Hatchet,,
451042,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,451042,,,15,True,HATCHET_450004,,True,,,Machadinha de Aço,Steel Hatchet,,
451051,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,451051,,,20,True,HATCHET_450005,,,,,Machadinha de Guerra,War Hatchet,,
451052,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,451052,,,20,True,HATCHET_450005,,True,,,Machadinha de Guerra,War Hatchet,,
451061,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,451061,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
451062,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,451062,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
451071,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,451071,,,30,True,HATCHET_450007,,,,,Machadinha de Batalha,Battle Hatchet,,
451072,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,451072,,,30,True,HATCHET_450007,,True,,,Machadinha de Batalha,Battle Hatchet,,
451081,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,451081,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
451082,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,451082,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
451091,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,451091,,,40,True,HATCHET_450009,,,,,Machadinha de Elite,Elite Hatchet,,
451092,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,451092,,,40,True,HATCHET_450009,,True,,,Machadinha de Elite,Elite Hatchet,,
451101,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,451101,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
451102,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,451102,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
451111,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,451111,,,50,True,HATCHET_450011,,,,,Machadinha Mística,Mystic Hatchet,,
451112,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,451112,,,50,True,HATCHET_450011,,True,,,Machadinha Mística,Mystic Hatchet,,
451121,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,451121,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
451122,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,451122,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
451131,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,451131,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
451132,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,451132,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
451141,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,451141,,,65,True,HATCHET_450014,,,,,Machadinha Ilimitada,Limitless Hatchet,,
451142,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,451142,,,65,True,HATCHET_450014,,True,,,Machadinha Ilimitada,Limitless Hatchet,,
451151,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,451151,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
451152,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,451152,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
451161,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,451161,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
451162,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,451162,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
451171,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,451171,,,80,True,HATCHET_450017,,,,,Machadinha Dimensional,Dimensional Hatchet,,
451172,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,451172,,,80,True,HATCHET_450017,,True,,,Machadinha Dimensional,Dimensional Hatchet,,
451181,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450018,,451181,,,85,True,HATCHET_450018,,True,,,Machadinha das Sombras,Shadow Hatchet,,
451182,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450018,,451182,,,85,True,HATCHET_450018,,True,,,Machadinha das Sombras,Shadow Hatchet,,
451191,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450019,,451191,,,90,True,HATCHET_450019,,True,,,Machadinha Eterna,Eternal Hatchet,,
451192,GEAR,UNCOMMON,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450019,,451192,,,90,True,HATCHET_450019,,True,,,Machadinha Eterna,Eternal Hatchet,,
452011,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,452011,,,1,True,HATCHET_450001,,,,,Machadinha Curta,Short Hatchet,,
452012,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,452012,,,1,True,HATCHET_450001,,True,,,Machadinha Curta,Short Hatchet,,
452021,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,452021,,,5,True,HATCHET_450002,,,,,Machadinha de Couro,Leather Hatchet,,
452022,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,452022,,,5,True,HATCHET_450002,,True,,,Machadinha de Couro,Leather Hatchet,,
452031,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,452031,,,10,True,HATCHET_450003,,,,,Machadinha longa,Long Hatchet,,
452032,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,452032,,,10,True,HATCHET_450003,,True,,,Machadinha longa,Long Hatchet,,
452041,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,452041,,,15,True,HATCHET_450004,,,,,Machadinha de Aço,Steel Hatchet,,
452042,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,452042,,,15,True,HATCHET_450004,,True,,,Machadinha de Aço,Steel Hatchet,,
452051,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,452051,,,20,True,HATCHET_450005,,,,,Machadinha de Guerra,War Hatchet,,
452052,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,452052,,,20,True,HATCHET_450005,,True,,,Machadinha de Guerra,War Hatchet,,
452061,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,452061,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
452062,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,452062,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
452071,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,452071,,,30,True,HATCHET_450007,,,,,Machadinha de Batalha,Battle Hatchet,,
452072,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,452072,,,30,True,HATCHET_450007,,True,,,Machadinha de Batalha,Battle Hatchet,,
452081,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,452081,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
452082,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,452082,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
452091,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,452091,,,40,True,HATCHET_450009,,,,,Machadinha de Elite,Elite Hatchet,,
452092,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,452092,,,40,True,HATCHET_450009,,True,,,Machadinha de Elite,Elite Hatchet,,
452101,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,452101,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
452102,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,452102,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
452111,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,452111,,,50,True,HATCHET_450011,,,,,Machadinha Mística,Mystic Hatchet,,
452112,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,452112,,,50,True,HATCHET_450011,,True,,,Machadinha Mística,Mystic Hatchet,,
452121,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,452121,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
452122,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,452122,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
452131,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,452131,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
452132,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,452132,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
452141,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,452141,,,65,True,HATCHET_450014,,,,,Machadinha Ilimitada,Limitless Hatchet,,
452142,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,452142,,,65,True,HATCHET_450014,,True,,,Machadinha Ilimitada,Limitless Hatchet,,
452151,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,452151,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
452152,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,452152,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
452161,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,452161,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
452162,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,452162,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
452171,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,452171,,,80,True,HATCHET_450017,,,,,Machadinha Dimensional,Dimensional Hatchet,,
452172,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,452172,,,80,True,HATCHET_450017,,True,,,Machadinha Dimensional,Dimensional Hatchet,,
452181,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450018,,452181,,,85,True,HATCHET_450018,,True,,,Machadinha das Sombras,Shadow Hatchet,,
452182,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450018,,452182,,,85,True,HATCHET_450018,,True,,,Machadinha das Sombras,Shadow Hatchet,,
452191,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450019,,452191,,,90,True,HATCHET_450019,,True,,,Machadinha Eterna,Eternal Hatchet,,
452192,GEAR,RARE,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450019,,452192,,,90,True,HATCHET_450019,,True,,,Machadinha Eterna,Eternal Hatchet,,
453011,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,453011,,,1,True,HATCHET_450001,,,True,,Machadinha Curta,Short Hatchet,,
453012,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450001,,453012,,,1,True,HATCHET_450001,,True,,,Machadinha Curta,Short Hatchet,,
453021,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,453021,,,5,True,HATCHET_450002,,,True,,Machadinha de Couro,Leather Hatchet,,
453022,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450002,,453022,,,5,True,HATCHET_450002,,True,,,Machadinha de Couro,Leather Hatchet,,
453031,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,453031,,,10,True,HATCHET_450003,,,True,,Machadinha longa,Long Hatchet,,
453032,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450003,,453032,,,10,True,HATCHET_450003,,True,,,Machadinha longa,Long Hatchet,,
453041,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,453041,,,15,True,HATCHET_450004,,,True,,Machadinha de Aço,Steel Hatchet,,
453042,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450004,,453042,,,15,True,HATCHET_450004,,True,,,Machadinha de Aço,Steel Hatchet,,
453051,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,453051,,,20,True,HATCHET_450005,,,True,,Machadinha de Guerra,War Hatchet,,
453052,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450005,,453052,,,20,True,HATCHET_450005,,True,,,Machadinha de Guerra,War Hatchet,,
453061,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,453061,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
453062,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450006,,453062,,,25,True,HATCHET_450006,,True,,,Machadinha Composta,Composite Hatchet,,
453071,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,453071,,,30,True,HATCHET_450007,,,True,,Machadinha de Batalha,Battle Hatchet,,
453072,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450007,,453072,,,30,True,HATCHET_450007,,True,,,Machadinha de Batalha,Battle Hatchet,,
453081,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,453081,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
453082,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450008,,453082,,,35,True,HATCHET_450008,,True,,,Machadinha Alada,Wing Hatchet,,
453091,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,453091,,,40,True,HATCHET_450009,,,True,,Machadinha de Elite,Elite Hatchet,,
453092,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450009,,453092,,,40,True,HATCHET_450009,,True,,,Machadinha de Elite,Elite Hatchet,,
453101,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,453101,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
453102,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450010,,453102,,,45,True,HATCHET_450010,,True,,,Machadinha Grande,Large Hatchet,,
453111,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,453111,,,50,True,HATCHET_450011,,,True,,Machadinha Mística,Mystic Hatchet,,
453112,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450011,,453112,,,50,True,HATCHET_450011,,True,,,Machadinha Mística,Mystic Hatchet,,
453121,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,453121,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
453122,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450012,,453122,,,55,True,HATCHET_450012,,True,,,Machadinha Veloz,Swift Hatchet,,
453131,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,453131,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
453132,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450013,,453132,,,60,True,HATCHET_450013,,True,,,Machadinha ancestral,Ancient Hatchet,,
453141,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,453141,,,65,True,HATCHET_450014,,,True,,Machadinha Ilimitada,Limitless Hatchet,,
453142,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450014,,453142,,,65,True,HATCHET_450014,,True,,,Machadinha Ilimitada,Limitless Hatchet,,
453151,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,453151,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
453152,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450015,,453152,,,70,True,HATCHET_450015,,True,,,Machadinha do Caos,Chaos Hatchet,,
453161,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,453161,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
453162,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450016,,453162,,,75,True,HATCHET_450016,,True,,,Machadinha de Poder,Power Hatchet,,
453171,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,453171,,,80,True,HATCHET_450017,,,True,,Machadinha Dimensional,Dimensional Hatchet,,
453172,GEAR,LEGENDARY,SUB_WEAPON,HATCHET,WEAPON,Gear,ItemName_450017,,453172,,,80,True,HATCHET_450017,,True,,,Machadinha Dimensional,Dimensional Hatchet,,
